/home/codingai/.npm/_cacache/content-v2/sha512/5d/74/d4c02be2b1ae6869c34644ff527cdb5804d00c8be44fc011666e564417b37bb301d8412ebf65f93b491c31e03e63dc21f6d7560d45ca350c430d55f6429d	5512		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/7d/7b/430345f4b7478160018b54ce58b20246b09e63126a9910fac66f375fe5ac23bf4c44ee7aafdd3567bed505d3ad1391eb35e436c300a5bf238f2fb1be92c8	9191		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/7d/d6/58f9d93bce7fef6d6342626cd950b1d1aecb348f1e693c588eb8c67fe4724de98bf7bbed56b30cbfe0ca5912410686d347fa9c31641f0e2a05013f36001a	22571		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/1a/01/d64856a014d8350f473a27a781101f28d6c1effdcdd61a6995cd59d7e449792eb8037f616ad98cabe16c90b49db95f6b32e5b2ec5ed7d26103cac3a038e4	71776		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/50/e2/0c8da9644d50505c5074d84015c7ee5618214b3fd76b9359f94e8553d53d3061e9706af4ceadea441d7176fbf50db22a592f8fbbe82dd7c3a88ec577fe58	97963		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/50/e4/a1b0fc33ecdacc52a851eadd215a315dbaf3b36edbfbb680c7d7f848adf44d2030679c159dd02c094c6bd3a67815966c0609d3fdfd997fb55ac3a9cb98cd	17726		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/be/ad/b806adf29b91c4426d8d282af7c970f08dceef4ec1138510e7929d832bda75baa2d1f831eeae6fcd393a34286ec760753b7a9a4a663dcccaa62e3017fada	6586		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/be/47/033eb459a354192db9f944b18fa60fd698843ae6aa165a170629ffdbe5ea659246ab5f49bdcfca6909ab789a53aa52c5a9c8db9880edd5472ad81d2cd7e6	9408		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/67/6d/25e9e6a9fe987d239841fca1ea9c4cf970d825e92a7666f279be88705a4aed1669ced747d359957e16ed230ad5fdf3c78c627a458b368dbc249a697ff193	22438		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/8d/ee/c39245c76a0e18babf31afb5684f63c9fcb47d2781be41d9385673c43646217c0fc6518c3f06f0dc61df20192623f1e7b6f1f8a6a98a9ac91f005335ee51	13562		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/92/28/b67ee232272d206ccfe8eb099aa43b57b3efd0a80c454ee09a32a5980d52a300ce1cf5f0991735a658a99a8041e1763733967dfd5591fb6b96da51b412d3	100787		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/92/53/2661bb2dd6e58490dd07f966360f6bb261bd83c2b6da2fbb64eea6f16dc40532bab5f89fafd7a948787fdc7e71de2f4abb8f7c7499f94b9646c6851e603f	7038		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/92/e0/d16cdc20e3b322f8137b33e5cdb360c00dd0ddd8ab464755e23e8ceee053ff94fa9cfb32cf7177c0abce6bc2706bbbaf0ea37d7900753a31e2a25a6660d7	83731		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/92/66/e82a4ea72a471ad5966e800078b5f6f15d26dacb9187e36a59f9f99b6cbe28108c9765bb653b7bcaae7ab03778ffa5f807e074af2afa721c88bab8a7d1b1	203650		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/e3/50/a27e483a7bc4f2952a5db53a5e2d532abd20445734edb47bc4443ef8d7ea6767c00dbf4d34e0c44be3740a3c394af5c1af369e8d6566540656c65d8c719e	3730		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/e3/73/2e6a832f5d6beb667308c5d3ac4ea4b1884df1a4be1a0c342d26497453b3f46198362083736f57029203f54894912c968932598241df00439bcab78f7e13	22168		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/e3/7f/eab6b0d4a24afb2c9aa8176737f91227bbfb78cdfae961da120df632860e76af02d5e939cebdd1b87d79bb224481df012b91c9894bd88486356d3921238c	22477		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/28/6d/0f748c84bcb77e7805b70bcdb7e4d5d729fa781ee37c5da00a50fef5db8abd9590754e4e5ba139ec91ac93f848e7be543b0c4461a072cdeeabebb825f5c8	154574		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/28/c4/5e154af4078b7e0fe381923477298aafa1ca765da4b33b9e54701ea681031ddca6dc13e9964f2bd557b0ffcec7446cd9d5e9a71952eb64887417bd3af547	3652		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/6b/ca/a6758e48429be7b0b1e4f1453febc703a4ed9ce582ddc4299605e43e088d0cda3c807c6de3aba65884b9c5bb485e26c35614b3ddf3e46e13d5d6a95d3de7	6751		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/6b/64/40219df755419573c5e40b120ba2adde085a657534b8320760683aeaa4a23c9b27c840ee4d31948924db40b7c558e7c2a84030c0f580f9d9545c7c5a2c2a	26165		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/6b/2c/9d6f465039af3eb537e57ad63dd76f60e1c279bceab8a5e7857acb340f83eb26771941c7f6d3c4d20d74ba7bff4218c80e43ba938681e76ea6f75fa6e818	9352		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/6b/85/0641a58f1f9f663975189c01b67b09dc412e22e05e374efdc9a0033eb365430264bd36c2bc1a90cc2eb0873e4b054fb8772ba4cea14367da96fb4685f1e2	4496		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/6b/0d/6035ac96a5d23f8d2615833379a4bd1c7f3534d864f7341a5e4ff0d76f1d7fd71ed92b114f77d6f0af3ca0c7faa2c08422275b30ff30fca98fe446f9461c	74891		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/33/61/82b3b564f37371914c905756e4001738cb1833f6420b84722666204f019f726eebc26f4fc7ee5125e57bc883783ef5de1e368b64640e485b0625d2d89b68	11975		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/33/a4/961cac0d2093a61917974fc45a7be53c826cd48f9adf3186406cb63b2f64aca37808d0f0cc2a8d69dbb3b4aa229bf46363e97348ab5fb1d2cd809b3422eb	20771		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/33/47/0e0fd6bb222e4b54b684f373cc04921554ed929512dc9897b94943fdccafd0d1afc9d69d8b17b1889ce271d096d1a7c370fb353ed6b8390e0d8da81d7694	13657		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/69/f6/b8c84eb2bfc29650aeb3b1c4cb894711bb43c4c7630c80003408bca4c798904b34f49d1793099d14e605746178873e2c3c5f771c278a0c3d57d809597fd7	10209		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/f8/1e/d050cf1d72e32876b28f568728c8f64c2638bd6fde1706457697eb04745a67ca2b4fa4ac0ae3c39e5a0f4cb504d750e527752de71521468120d06453c797	9705		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/f8/79/72b728e53ca9c81bc5ee446f16be604ff31b3c3fbd72f9228a4ba6575a81202ee78fc6d0e8504887ed691d78f5ab439241a44e9aa15a9f65f2544248d7c0	2160		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/f8/f9/1ef867a88a1ad780d0d774396649d4c6ead8f9fa9213909abed98692b8848000a1c781d0b56bcbd45a92454c049e32256c12c92dd7af67c7ae066194136f	24415		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/5c/e8/6cd0f4f6aa85bbd91ff6cd99aafcc88fc301f4f56991b24b1880c00e2a70b9a59aa4c238bbc70b76b0493b0969a1921651277198f46e2d07c3d8cd86d9f5	47870		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/26/cd/26f5cc7ea8e803c68d1e32214612e796cedcfe778f8cdeb1a598a3d3f93e084bf8cfe32970dcdc29bba7294d33fc4753000b5905e156dd2eddc045fdb4f7	5240		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/26/65/cc67ac2ebc398b88712697dca4cea3ba97015ba1fd061b822470668435d0910c398c5679f2eece47b0880709b6aad30d8cc8f843aa48535204b62d4d8f1c	4312		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/60/0e/8c6b62ac09d19bf960ba5290551491972f9f0c0c0ea8c8e35b8f217ffb9b0183163f7709212e881b313d865d7c94f38fc8851c3fd83d4eb3507f822cfe05	18158		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/37/14/70a5284629a4d12a818de023bc1f3a6e231db6987fab5df782fcaad966a095b41aadc02fb79c2d746348c83028ede14aa97b6f3a6773fbe6950bb8d11484	56022		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/37/c4/a97cf527529d5b2be3cc616f2a496765f54fb0c0d588e102b13980f2f4902ba3758c5fba7639e55117dbfedf8ee99da90d7af3e688784d999d876c503beb	7127		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/37/c6/575a22a544511b174e8f61b2db6ec0738efa4e7a884499b20b47218c48322dfe449659ffd3af6634155045c153d53c887aa71ba54ea75deebfc85302a34d	6334		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/9f/78/0eb627299d4e467df7dea152790cd62de0e4df23f32324858f5992a68464a13f0e43aca660d3e59c2540a62c4cd9acde2c823bb3d29b0607faa9396a52b0	124515		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/15/02/be2c4a587347c10fe27c83aa12132c8dce3a7e43b2acd42e7af1659aa0c44b5be4e434d5a67a759e1a0263575d3919dfa9ff6aa5d5972362f3623d9061b9	7156850		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/15/db/be3a5e6bd702bfc2868fa0d59f1a365fa0bfae180843a821c63fefafac3c76c572dbe917471c8cc4c2521f79fc17b108e328c58306b8ffa22a42e3b90f33	26905		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/15/38/82a4dc6dc226591c465b71b4c87198c44552029fdcaafe90c591397de7f031cc3d6768172d37b60eebcae233f80b48363bb1dacc6f2f21a1f00362ebaa38	23108		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/15/86/59a83d1450752cc0acf72d097667b1f6e00843d785c64ec211c37489697531c9f54c8bed728991a6a9370fb7f0a43e9754eebaf1a9cc90d73244e438ef21	98665		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/15/4e/07e0ab033b7337bbeb70d9d0a6de1e4d991ead479e4e1a08459712b9de4ea2fb5e873acdb4e9b56545efe3ec2c8d05fed90169b22c197fbc92150faba036	237085		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/08/73/94cbb9aede56c3ea8e8b24b7e59698e4ce11d7481957f01f7ea8f75d52c21f785e52fd4679ab49260ac9d1a93d541c54197213450c3ccc6d0b2e7ac1d697	52378		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/08/85/3b0012954a835390b13de562eae2f1f2aa9a5a3a8dc9e58a3feb52d9d96bedb0e8aa2c0d3b7fd69929d17d2c000ce5830cea191ee7f6b66cd8effeac9471	87403		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/08/63/9f389a968e0daa5bf31beb336c0e6faee6f150f03c577db334f73ebda7967afa61358a43f68d45f0fa3e363dfd574d8103d919e2e5ff799e961ebb030340	190116		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/05/12/a4cf29119d9bd5f491c4797687b1eb28e483bc0f6ec0306d1bc06915dfc5e8ed8239eecbb6eee440026388319ad245f9f597e784311aac2ba34d0856afb2	8680		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/05/1e/d5bc30951cefaadb10445ac9314ba0c9135a919dbec3c7352ba206fbd425a849f89c07162c88019df8a9749a6abf329ac6f7202b464cab4314cee978cccc	19093		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/05/d6/e8cbe97bb40dce196e858f21475a43f92ee0728f54e4df72e3caad1ac72cdd93dfff2528b6bb77cfd504a677528dc2ae9538a606940bbcec28ac562afa3f	4621		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/64/2e/417742e02578301aa5249d963fbe4510d38afc3579c9677c988b8bc3992899982fe975237435b3513f16696ed3b8b807c350015f7cef086683371a3f0890	17351		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/64/c1/1161eb3aa43c9dcae1a276c7bb3ac1f1b5b23b595794128ce047f83baddd31522998365bd9444fcad8c8194e35b2ef6e487de94b79570433dee69ad4465f	1619		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/64/22/a101eb56c380b935e3a4476fa36f620423721b948701f19781a1fd476735fa626b4d6009ac5e1f50054ff486f20d7c66694da7c21e7659ea8f525fcbcd3a	92452		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/81/33/352ef703a22e822bea04d8d04fc82556e43830e2fc9ca806e4c5f7c378bfa3061bddb182ad377d58cbc14805a14e599d2321be49546883e18ab9820ab7b1	123559		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/81/e2/6cec8199ceccaa6a22c370421be071be727c81bac0e73e33e7f5f42d5d6e3e94a56cb5ecd81e80cb5e0900e4794f41a186f7881b8b7c475cc1f3f4bfdc3d	4332		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/81/4b/bd8707d6bef1030419a0b40a30402a23c19989e6670b9f76ae7de0ac8ad8a3b37f9fd8db2b3ed94058847a38f8aa96397de8654251b2ded07caa22955aa0	15961		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/57/9d/04c1c606aee579ad467d17868db2bcad19d29c5ca00b8c4b505c83817e1568654f5502a64d228190dd3322a2856a1406d1d70d794fe7fef20933a05cdac2	222011		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/bc/b2/d114a4b7185e2932238f24ea1c17e1ddc2f43970e285ef22d18aaf54a9925cb8fcf174f196484f9f2b8041bdc000c9b05d5a35dd4707a06bea4cd5f5771c	2490805		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/bc/99/afbf017162e1a71766b146d3d8a1c6a0e8295b6f9612ee42cbf923bf4de545cc7a83216acd298b5cb0f3226e30f1f4ef9bbbea6c032f4d29f5a495ab2c50	29052		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/1c/88/aaf915da20aec02a84f7ea315b4b2d61211fef6193f2b3af8bc600519d8864d1fa61ced88c3f20420c344c1360cf87aafeace9d2f7edb1f10d08ff91f139	86299		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/1c/73/379f1c94677cc0ca55fc644cab0cd7765d93a74340f95dfba7245e452d09d96c71d8ab8516bd6d507de950357bf5202364c1885fc63c1f9ea8af601e9b16	12344		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/1c/1d/6b32fa4312668eaceb8086ed33681d8e43470243a36067070dfda1b4e6e217c858ece1e33e2046c0270e03fe8f6b7b28f825043212d42f4b426321ff10dd	296426		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/1c/10/86d2aa5f7ecd1d0ab19b2610ca7f8208c3c2b5d380968a3355f36c926f53879fe8e6a89280df186fdee75357f303c73bb35b9ae8f495ebebdda96053b7c4	329001		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/b2/0c/6039067ed0496ef1c4aee13c7ed7d2ef513f0a17719c25b3e03fbda7ff3e7983f5c899def6010b4553bb7f48bf451d8b9c45dca641a79b4b791672f46c86	5323		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/9b/a5/9f7842ae3ebbdbd8d4c41e669a8fb2578b958f39b993b0e966cf41aa313fd6291effc01b1ecdae8e0ef11bcb721706071c33d052939cf24ef903c3f455cb	20444		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/9b/a5/822adfdeac35dcc3eef42095e71bb3376b0c103c0b19bc9197e7363b6de06aa442f0e910c6918554d16e37005c727b8a436798b62dbc9cfcd346ab08d455	313988		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/4d/bf/27cf2fc50fec6334a8679fcf13b5ee225a8782f249821e675dcfee4659562199272ab5d97bc1c4b0c1ab6fe4738f6271e76aeb3741a4cbb77011a2a6b9d9	3429		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/4d/8c/f0184354610a39c28e391e7fd5eab25379871f9a0f200fae226e15a869b14b087397d96394361692ce632bed157e5554a9896a836b5b4b5927a3b1852b62	61778		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/4d/82/7ac2ec37d95e2911ff7dc73a89d0452d14a35490d0b02dab5b471f0e3375e5a1782fc501ecca57bfea4cfc4f91eacf46e563f87b48c7a42b207196557ffa	5222		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/4d/83/9a9ccdf01b0346b193767154d83c0af0e39e319d78f9aa6585d5b12801ce3e714fe897b19587ba1d7af8e9d4534776e1dcdca64c70576ec54e5773ab8945	3265		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/4d/1d/ca7eb4d94d82cf07a8d48dfc7a305f56716ac72fdb2ee5339b2b866462005d58a3ce1684a8408744b93b91f36a66b711f6b29586f61e9eb707ebd692c1a9	2225		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/4d/fc/92aecff99e6f1f4090dc043b949e0dd53942ac77b4beceabdb3938865c77f15f8c0adf56ab77e86836ebe489c33fd981739690e000139ebca4ac0781bf14	4638		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/3b/15/4b76b745f132e04dacb7f1c518689aa770f2e003a0455c34a74d08a2ceb6ca6777659230a7021408daca7defb7dd6399b0a83828b0e804dc5d5df161cfc4	1171		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/3b/07/6ffc5b7b2233a09bf8b4c6f3436752eb4403517dec386f6a6b1773963102f12dfbb76d2f055610acad208c2b8951e7a63dc9af804e1a13a43093c429a944	1925		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/e6/5b/350f82d9663eaed785b5bfddda1cb65e124118880ef3d556dcd65d8df9c8bf270ec9e80fd295e140dc194d397a5d618523bca1b0a1e7c3ce3a01886e0f8e	71723		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/e6/04/e680463fb2a2ba8055cb22c40d1f5f6559be1e6cf0cb03849d2cfeddb169085c75a51baea83ee56f5d21853e9a58673f190d9ab475862b6c77c109551bd5	22248		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/e6/5e/15c9947ce8b67f943c594d1ea3a8bf00144d92d0814b30fdba01b8ec2d5003c4776107f734194b07fb2dfd51f0a2dddcf3f0e950b8f9a768938ca031d004	2813		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/e6/6e/2740aa7ead945bd3d2cd1f9f463380714e1f76e75ff295b2886e97bb4e91b17c9fbd92fe812e42c15c88e3b296e06e720136a948db7b519d3593d2c9d423	1089001		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/e6/a7/8620cdeff0a1febe4b5af2093cf68317a186cd08073693ca5bbee2a7f38767e92a18ecf75b3d4e328c63b00e588bbb06d853cb52423ea1eca5340fdcb1c7	94576		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/90/7c/6bdb366962d766acdd6a0e3aeb5ff675ad1d641bc0f1fa09292b51b87979af5ecc26704d614d6056614ce5ada630d7fc99a7a62e0d8efb62dbdb3747660c	1506		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/a8/4d/5f99e031c8f52b1d57ffc76c4741731a04780954a0a74e6747235cef63d8b3518dd9013c65205ebcc23434a68d5296cddfc16d3facbeb9f7fe48a0e3da1e	101644		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/a8/4a/4cece7e2c8b4260085ad8e06010f550760344af492ca52da1092950f8ed22cffd38c7abf143b90721fdd785efa96d0460ff385c2b05fa5bd3ac9df41c5c3	19619		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/a8/c9/52c4a6e946502b89d0c4c64f769d2a1bc837693e28d4ab60d6ea80e752a77488e1b19908f2aa13088a123dfb3bf82cfc997518ded9c6af58f6c26d69b778	8383		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/b5/1b/db0c5d0f82acfef5751ae238df80043cfda3ca9907565e2945bb6b4ccb81968f834eb31f7d1e550b3b821e4447db3b76b4b00d78e43658caf5cf9326e6d2	38594		application/gzip	binary
/home/codingai/.npm/_cacache/content-v2/sha512/b5/96/97569f37b552ccd0e0d22f638a2af187a80e78887e4566428e424a4b6efa3ec7c758d0ed246986413f3d390253fe336f92cc14abcd915da8e9c384f8a9a9	221146		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/2b/ab/dff9b390087bd4b4841221f16f4fab5dfd1fb549dea00eea2583178341ad8e59294ea2a4ba0956d31d9613f31e1856880565306ca135535a6a91814c4437	125991		application/json	text
/home/codingai/.npm/_cacache/content-v2/sha512/2b/38/e3c0afb188ba6bc30d7e1c6392ea09ee1b7ece178e7473e6f96af030bce87d3d8465b07e46087e9f7f76f75dc979d192c196d4faf3a57e4a2e0998d3ab4b	205081		application/json	text
